"st_abbrev","geo","state_symbol","data_symbol","start_year","start_month","end_year","end_month","all_percentagechange","opioid_percentagechange","heroin_percentagechange","stimulant_percentagechange","all_issignificant","opioid_issignificant","heroin_issignificant","stimulant_issignificant","all_significance","opioid_significance","heroin_significance","stimulant_significance","sex","age_range","state_count","comparison_type"
"US","US-US","","","2021","5","2022","5","-18.16","-25.67","-48.51","-25.35","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","15-24","40","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","5","2022","5","-15.35","-20.48","-44.19","-12.33","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","25-34","40","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","5","2022","5","-9.52","-9.49","-32.86","-14.05","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","35-54","40","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","5","2022","5","-9.39","-11.19","-25.39","-19.56","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","55+","40","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","5","2022","5","27.57","74.71","52.38","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","Missing","40","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","6","2022","6","-16.73","-12.02","suppressed","-26.88","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","0-14","40","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","6","2022","6","-13.38","-14.51","-45.96","-19.13","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","15-24","40","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","6","2022","6","-13.81","-17.34","-43.51","-10.46","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","25-34","40","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","6","2022","6","-7.59","-10.65","-34.21","-13.75","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","35-54","40","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","6","2022","6","-7.45","-10.83","-26.06","-12.04","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","55+","40","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","6","2022","6","3","41.58","-14.22","suppressed","FALSE","TRUE","FALSE","FALSE","No Significant Change","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","Missing","40","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","7","2022","7","-2.09","2.09","suppressed","-1.09","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","0-14","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","7","2022","7","-6.82","-8.12","-48.33","-9.96","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","15-24","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","7","2022","7","-5.47","-9.32","-40.43","-4.36","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","25-34","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","7","2022","7","-2.13","-0.44","-31.26","-11.74","TRUE","FALSE","TRUE","TRUE","Significant Decrease","No Significant Change","Significant Decrease","Significant Decrease","all","35-54","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","7","2022","7","-4.44","-5.7","-25.21","-5.09","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","55+","41","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","7","2022","7","25.44","68.52","4.32","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","Missing","41","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","8","2022","8","4.25","-1.14","suppressed","-0.98","TRUE","FALSE","FALSE","FALSE","Significant Increase","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","0-14","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","8","2022","8","-0.24","-1.13","-44.21","5.65","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","15-24","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","8","2022","8","-2.54","-1.77","-30.72","-2.82","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","25-34","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","8","2022","8","3.71","6.37","-21.62","5.5","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Decrease","No Significant Change","all","35-54","41","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","8","2022","8","-0.56","2.5","-12.67","-0.9","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","55+","41","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","8","2022","8","46.4","90.97","-36.93","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","Missing","41","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","9","2022","9","-7.32","-1.35","suppressed","-22.91","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","0-14","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","9","2022","9","-3.47","-5.85","-46.4","-0.39","TRUE","FALSE","TRUE","FALSE","Significant Decrease","No Significant Change","Significant Decrease","No Significant Change","all","15-24","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","9","2022","9","-6.87","-8","-40.66","-14.11","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","25-34","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","9","2022","9","0.98","0.45","-28.28","4.2","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","35-54","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","9","2022","9","-2.46","-5.21","-14.32","-0.94","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","55+","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","9","2022","9","35.91","85.37","6.44","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","Missing","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","10","2022","10","-25.7","-8.92","suppressed","-42.32","TRUE","FALSE","FALSE","TRUE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Significant Decrease","all","0-14","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","10","2022","10","-10.7","-9.58","-54.46","-22.02","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","15-24","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","10","2022","10","-13.36","-18.08","-48.77","-17.5","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","25-34","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","10","2022","10","-6.44","-7.63","-39.36","-12.02","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","35-54","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","10","2022","10","-6.45","-8.25","-20.77","0.63","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","55+","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","10","2022","10","21.97","47.1","-3.2","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","No Significant Change","Data Not Available/Not Reported","all","Missing","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","11","2022","11","-37.39","-43.36","suppressed","-14.81","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","No Significant Change","all","0-14","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","11","2022","11","-18.98","-14.93","-51.01","-12.87","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","15-24","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","11","2022","11","-13.85","-19.05","-49.59","-20.67","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","25-34","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","11","2022","11","-4.77","-5.12","-34.12","-11.69","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","35-54","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","11","2022","11","-3.18","-5.45","-22.83","19.24","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Increase","all","55+","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","11","2022","11","22.27","37.43","suppressed","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Increase","Significant Increase","Data Not Available/Not Reported","Data Not Available/Not Reported","all","Missing","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","12","2022","12","-10.9","-20.42","suppressed","-28.16","TRUE","FALSE","FALSE","TRUE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Significant Decrease","all","0-14","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","12","2022","12","2.49","1.03","-47.82","-7.98","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","15-24","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","12","2022","12","3.06","1.96","-39.19","4.64","TRUE","FALSE","TRUE","FALSE","Significant Increase","No Significant Change","Significant Decrease","No Significant Change","all","25-34","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","12","2022","12","5.5","3.31","-34.47","-0.56","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Decrease","No Significant Change","all","35-54","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2021","12","2022","12","1.52","-2.14","-27.41","14.82","FALSE","FALSE","TRUE","FALSE","No Significant Change","No Significant Change","Significant Decrease","No Significant Change","all","55+","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2021","12","2022","12","-18","-5.12","suppressed","suppressed","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","Data Not Available/Not Reported","all","Missing","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2022","1","2023","1","-1.34","15.55","suppressed","-12.89","FALSE","FALSE","FALSE","FALSE","No Significant Change","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","0-14","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","1","2023","1","6.13","4.58","-44.66","5.18","TRUE","FALSE","TRUE","FALSE","Significant Increase","No Significant Change","Significant Decrease","No Significant Change","all","15-24","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","1","2023","1","5.74","0.35","-33.61","11.63","TRUE","FALSE","TRUE","FALSE","Significant Increase","No Significant Change","Significant Decrease","No Significant Change","all","25-34","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","1","2023","1","12.87","9.58","-26.91","10.07","TRUE","TRUE","TRUE","FALSE","Significant Increase","Significant Increase","Significant Decrease","No Significant Change","all","35-54","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","1","2023","1","2.8","-1.47","-29.09","10.14","TRUE","FALSE","TRUE","FALSE","Significant Increase","No Significant Change","Significant Decrease","No Significant Change","all","55+","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2022","1","2023","1","-25.31","-18.76","-50.53","suppressed","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","all","Missing","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2022","2","2023","2","-26.25","-30.14","suppressed","-27.93","TRUE","TRUE","FALSE","TRUE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Significant Decrease","all","0-14","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","2","2023","2","-13.23","-14.53","-61.38","-17.69","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","15-24","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","2","2023","2","-14.34","-18.22","-52.17","-20.27","TRUE","TRUE","TRUE","TRUE","Significant Decrease","Significant Decrease","Significant Decrease","Significant Decrease","all","25-34","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","2","2023","2","-5.99","-9.32","-43.58","-7.71","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","35-54","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","2","2023","2","-4.7","-7.27","-32.03","-3.93","TRUE","TRUE","TRUE","FALSE","Significant Decrease","Significant Decrease","Significant Decrease","No Significant Change","all","55+","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2022","2","2023","2","-41.49","-47.61","suppressed","suppressed","TRUE","TRUE","FALSE","FALSE","Significant Decrease","Significant Decrease","Data Not Available/Not Reported","Data Not Available/Not Reported","all","Missing","42","6Year2YearSameMonthAgeUS"
"US","US-US","","*","2022","3","2023","3","-15.12","-0.94","suppressed","-3.74","TRUE","FALSE","FALSE","FALSE","Significant Decrease","No Significant Change","Data Not Available/Not Reported","No Significant Change","all","0-14","42","6Year2YearSameMonthAgeUS"
"US","US-US","","","2022","3","2023","3","-8.34","-5.79","-49.58","-22.34","TRUE","FALSE","TRUE","TRUE","Significant Decrease","No Significant Change","Significant Decrease","Significant Decrease","all","15-24","42","6Year2YearSameMonthAgeUS"
